Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,Condition,Accuracy,Trial,Block,Sol_letters,Tar_letters,Sol_freq,Tar_freq,Letter_changed
55,1,1.0,4.0,0.748,0.732,2,1.0,27,2,9.0,9.0,707.0,889.0,1.0
55,2,2.0,2.0,1.595,0.778,2,1.0,28,2,8.0,8.0,455.0,455.0,0.0
55,1,1.0,4.0,0.823,0.693,2,1.0,29,2,7.0,7.0,126.0,126.0,1.0
55,2,1.0,3.0,1.499,1.55,2,0.0,30,2,8.0,8.0,594.0,594.0,0.0
55,2,2.0,3.0,1.313,0.475,2,1.0,31,2,8.0,8.0,3412.0,3412.0,0.0
55,2,1.0,3.0,2.6,1.52,2,0.0,32,2,8.0,8.0,857.0,857.0,0.0
56,2,1.0,2.0,1.62,2.301,2,0.0,18,2,8.0,8.0,104.0,104.0,0.0
56,1,1.0,2.0,1.687,2.971,2,1.0,19,2,7.0,7.0,126.0,126.0,1.0
56,1,1.0,2.0,2.883,2.043,2,1.0,20,2,9.0,10.0,653.0,6216.0,2.0
56,2,1.0,2.0,0.812,0.403,2,0.0,21,2,8.0,8.0,175.0,175.0,0.0
56,1,1.0,2.0,1.036,0.547,2,1.0,22,2,8.0,7.0,1124.0,100.0,2.0
56,2,1.0,2.0,1.207,0.59,2,0.0,23,2,8.0,8.0,857.0,857.0,0.0
56,2,1.0,2.0,1.064,0.481,2,0.0,24,2,8.0,8.0,896.0,896.0,0.0
56,1,1.0,2.0,2.108,1.245,2,1.0,25,2,9.0,9.0,707.0,889.0,1.0
56,1,2.0,4.0,1.622,1.241,2,0.0,26,2,7.0,6.0,613.0,408.0,1.0
56,1,1.0,2.0,1.773,0.55,2,1.0,27,2,8.0,8.0,248.0,100.0,2.0
56,2,1.0,2.0,1.787,0.493,2,0.0,28,2,8.0,8.0,455.0,455.0,0.0
56,1,1.0,2.0,1.319,0.222,2,1.0,29,2,8.0,6.0,1026.0,345.0,2.0
56,2,2.0,4.0,1.463,1.133,2,1.0,30,2,8.0,8.0,134.0,134.0,0.0
56,2,1.0,2.0,1.497,0.442,2,0.0,31,2,8.0,8.0,3412.0,3412.0,0.0
56,2,2.0,4.0,1.237,0.97,2,1.0,32,2,8.0,8.0,594.0,594.0,0.0
57,2,1.0,3.0,1.386,1.601,2,0.0,18,2,8.0,8.0,594.0,594.0,0.0
57,2,1.0,2.0,1.407,0.758,2,0.0,19,2,8.0,8.0,104.0,104.0,0.0
57,1,1.0,4.0,1.475,1.255,2,1.0,20,2,8.0,7.0,1124.0,100.0,2.0
57,2,2.0,4.0,1.152,1.409,2,1.0,21,2,8.0,8.0,857.0,857.0,0.0
57,1,1.0,2.0,1.396,1.195,2,1.0,22,2,8.0,6.0,1026.0,345.0,2.0
57,1,1.0,4.0,1.144,1.129,2,1.0,23,2,7.0,6.0,613.0,408.0,1.0
57,2,2.0,2.0,1.402,0.736,2,1.0,24,2,8.0,8.0,134.0,134.0,0.0
57,2,2.0,2.0,2.175,0.967,2,1.0,25,2,8.0,8.0,896.0,896.0,0.0
57,1,1.0,4.0,1.117,1.647,2,1.0,26,2,7.0,7.0,126.0,126.0,1.0
57,1,1.0,2.0,1.594,0.585,2,1.0,27,2,9.0,9.0,707.0,889.0,1.0
57,1,2.0,2.0,2.128,1.45,2,0.0,28,2,9.0,10.0,653.0,6216.0,2.0
57,2,1.0,1.0,1.373,1.445,2,0.0,29,2,8.0,8.0,175.0,175.0,0.0
57,2,2.0,2.0,1.677,1.017,2,1.0,30,2,8.0,8.0,455.0,455.0,0.0
57,1,2.0,1.0,1.954,0.723,2,0.0,31,2,8.0,8.0,248.0,100.0,2.0
57,2,2.0,2.0,1.895,1.131,2,1.0,32,2,8.0,8.0,3412.0,3412.0,0.0
58,2,2.0,2.0,2.712,1.307,2,1.0,18,2,8.0,8.0,134.0,134.0,0.0
58,1,1.0,2.0,2.6,1.6,2,1.0,19,2,7.0,6.0,613.0,408.0,1.0
58,1,1.0,3.0,2.194,1.353,2,1.0,20,2,8.0,8.0,248.0,100.0,2.0
58,2,2.0,1.0,1.524,1.03,2,1.0,21,2,8.0,8.0,594.0,594.0,0.0
58,2,2.0,4.0,1.006,1.492,2,1.0,22,2,8.0,8.0,104.0,104.0,0.0
58,1,1.0,3.0,1.066,1.359,2,1.0,23,2,9.0,9.0,707.0,889.0,1.0
58,1,1.0,2.0,1.29,1.349,2,1.0,24,2,7.0,7.0,126.0,126.0,1.0
58,1,1.0,1.0,1.169,0.946,2,1.0,25,2,8.0,6.0,1026.0,345.0,2.0
58,2,2.0,2.0,1.262,1.45,2,1.0,26,2,8.0,8.0,175.0,175.0,0.0
58,2,2.0,2.0,1.602,1.17,2,1.0,27,2,8.0,8.0,455.0,455.0,0.0
58,2,2.0,4.0,0.563,1.02,2,1.0,28,2,8.0,8.0,896.0,896.0,0.0
58,1,1.0,2.0,2.258,1.03,2,1.0,29,2,8.0,7.0,1124.0,100.0,2.0
58,1,1.0,1.0,1.407,1.43,2,1.0,30,2,9.0,10.0,653.0,6216.0,2.0
58,2,2.0,3.0,1.326,1.288,2,1.0,31,2,8.0,8.0,3412.0,3412.0,0.0
58,2,1.0,2.0,1.446,0.988,2,0.0,32,2,8.0,8.0,857.0,857.0,0.0
59,2,2.0,1.0,2.719,1.106,2,1.0,18,2,8.0,8.0,3412.0,3412.0,0.0
59,2,2.0,3.0,2.231,0.893,2,1.0,19,2,8.0,8.0,857.0,857.0,0.0
59,2,1.0,3.0,0.859,1.8,2,0.0,20,2,8.0,8.0,594.0,594.0,0.0
59,2,1.0,3.0,0.77,0.947,2,0.0,21,2,8.0,8.0,896.0,896.0,0.0
59,1,1.0,4.0,1.135,0.929,2,1.0,22,2,8.0,7.0,1124.0,100.0,2.0
59,2,NAN,2.0,NAN,0.484,2,NAN,23,2,8.0,8.0,455.0,455.0,0.0
59,1,2.0,3.0,0.786,2.082,2,0.0,24,2,9.0,9.0,707.0,889.0,1.0
59,1,1.0,4.0,1.025,1.431,2,1.0,25,2,7.0,7.0,126.0,126.0,1.0
59,2,1.0,2.0,1.04,1.349,2,0.0,26,2,8.0,8.0,104.0,104.0,0.0
59,1,2.0,2.0,1.409,1.576,2,0.0,27,2,8.0,8.0,248.0,100.0,2.0
59,1,1.0,1.0,1.386,1.746,2,1.0,28,2,8.0,6.0,1026.0,345.0,2.0
59,2,2.0,1.0,1.102,1.602,2,1.0,29,2,8.0,8.0,175.0,175.0,0.0
59,1,2.0,2.0,1.651,1.488,2,0.0,30,2,7.0,6.0,613.0,408.0,1.0
59,1,1.0,2.0,0.998,1.597,2,1.0,31,2,9.0,10.0,653.0,6216.0,2.0
59,2,2.0,2.0,1.759,1.128,2,1.0,32,2,8.0,8.0,134.0,134.0,0.0
60,1,1.0,4.0,1.546,1.26,2,1.0,18,2,7.0,6.0,613.0,408.0,1.0
60,1,NAN,1.0,NAN,2.242,2,NAN,19,2,9.0,10.0,653.0,6216.0,2.0
60,2,2.0,4.0,0.297,0.765,2,1.0,20,2,8.0,8.0,455.0,455.0,0.0
60,2,2.0,2.0,1.134,0.928,2,1.0,21,2,8.0,8.0,857.0,857.0,0.0
60,2,2.0,4.0,0.156,1.189,2,1.0,22,2,8.0,8.0,104.0,104.0,0.0
60,1,2.0,2.0,1.047,0.413,2,0.0,23,2,8.0,8.0,248.0,100.0,2.0
60,2,2.0,3.0,0.814,0.605,2,1.0,24,2,8.0,8.0,175.0,175.0,0.0
60,1,1.0,3.0,0.788,1.092,2,1.0,25,2,8.0,6.0,1026.0,345.0,2.0
60,2,1.0,3.0,0.857,0.662,2,0.0,26,2,8.0,8.0,134.0,134.0,0.0
60,1,2.0,2.0,1.197,1.005,2,0.0,27,2,9.0,9.0,707.0,889.0,1.0
60,2,1.0,2.0,0.951,0.96,2,0.0,28,2,8.0,8.0,896.0,896.0,0.0
60,2,NAN,2.0,NAN,0.05,2,NAN,29,2,8.0,8.0,594.0,594.0,0.0
60,1,1.0,3.0,0.77,0.739,2,1.0,30,2,7.0,7.0,126.0,126.0,1.0
60,2,2.0,4.0,0.47,0.723,2,1.0,31,2,8.0,8.0,3412.0,3412.0,0.0
60,1,2.0,2.0,1.54,0.47,2,0.0,32,2,8.0,7.0,1124.0,100.0,2.0
61,1,2.0,2.0,2.253,0.629,2,0.0,18,2,8.0,8.0,248.0,100.0,2.0
61,2,NAN,1.0,NAN,1.185,2,NAN,19,2,8.0,8.0,175.0,175.0,0.0
61,1,1.0,2.0,1.21,1.023,2,1.0,20,2,9.0,10.0,653.0,6216.0,2.0
61,2,2.0,2.0,1.33,1.065,2,1.0,21,2,8.0,8.0,104.0,104.0,0.0
61,2,2.0,1.0,1.09,1.019,2,1.0,22,2,8.0,8.0,134.0,134.0,0.0
61,1,1.0,2.0,1.288,0.747,2,1.0,23,2,9.0,9.0,707.0,889.0,1.0
61,2,2.0,3.0,1.515,1.337,2,1.0,24,2,8.0,8.0,896.0,896.0,0.0
61,1,1.0,4.0,1.624,2.299,2,1.0,25,2,7.0,6.0,613.0,408.0,1.0
61,2,2.0,2.0,2.624,0.827,2,1.0,26,2,8.0,8.0,857.0,857.0,0.0
61,2,2.0,2.0,1.451,0.295,2,1.0,27,2,8.0,8.0,594.0,594.0,0.0
61,1,1.0,4.0,1.337,1.598,2,1.0,28,2,7.0,7.0,126.0,126.0,1.0
61,1,2.0,2.0,1.75,0.294,2,0.0,29,2,8.0,7.0,1124.0,100.0,2.0
61,2,2.0,3.0,1.142,0.441,2,1.0,30,2,8.0,8.0,455.0,455.0,0.0
61,2,2.0,3.0,0.946,0.252,2,1.0,31,2,8.0,8.0,3412.0,3412.0,0.0
61,1,1.0,4.0,1.018,2.736,2,1.0,32,2,8.0,6.0,1026.0,345.0,2.0
62,1,1.0,4.0,1.909,1.908,2,1.0,18,2,8.0,7.0,1124.0,100.0,2.0
62,2,2.0,1.0,1.393,1.514,2,1.0,19,2,8.0,8.0,857.0,857.0,0.0
62,2,2.0,4.0,1.62,1.311,2,1.0,20,2,8.0,8.0,104.0,104.0,0.0
62,2,2.0,3.0,1.318,2.452,2,1.0,21,2,8.0,8.0,455.0,455.0,0.0
62,1,1.0,2.0,1.269,2.375,2,1.0,22,2,9.0,9.0,707.0,889.0,1.0
62,2,2.0,4.0,1.237,1.556,2,1.0,23,2,8.0,8.0,3412.0,3412.0,0.0
62,1,1.0,3.0,1.353,2.218,2,1.0,24,2,9.0,10.0,653.0,6216.0,2.0
62,2,2.0,2.0,1.387,1.548,2,1.0,25,2,8.0,8.0,134.0,134.0,0.0
62,1,1.0,3.0,1.306,2.063,2,1.0,26,2,8.0,6.0,1026.0,345.0,2.0
62,2,1.0,2.0,2.427,2.105,2,0.0,27,2,8.0,8.0,594.0,594.0,0.0
62,2,2.0,1.0,1.571,1.273,2,1.0,28,2,8.0,8.0,175.0,175.0,0.0
62,1,1.0,4.0,1.929,1.833,2,1.0,29,2,7.0,7.0,126.0,126.0,1.0
62,1,1.0,2.0,1.82,1.981,2,1.0,30,2,8.0,8.0,248.0,100.0,2.0
62,1,1.0,4.0,2.411,1.832,2,1.0,31,2,7.0,6.0,613.0,408.0,1.0
62,2,2.0,4.0,1.424,1.276,2,1.0,32,2,8.0,8.0,896.0,896.0,0.0
63,1,2.0,3.0,2.541,1.592,2,0.0,18,2,8.0,6.0,1026.0,345.0,2.0
63,1,2.0,3.0,2.23,1.558,2,0.0,19,2,8.0,7.0,1124.0,100.0,2.0
63,2,2.0,4.0,0.494,0.215,2,1.0,20,2,8.0,8.0,455.0,455.0,0.0
63,2,2.0,3.0,1.864,0.494,2,1.0,21,2,8.0,8.0,175.0,175.0,0.0
63,2,1.0,3.0,1.957,0.802,2,0.0,22,2,8.0,8.0,3412.0,3412.0,0.0
63,2,1.0,3.0,1.237,0.996,2,0.0,23,2,8.0,8.0,134.0,134.0,0.0
63,1,1.0,4.0,2.973,0.486,2,1.0,24,2,8.0,8.0,248.0,100.0,2.0
63,1,2.0,4.0,0.844,0.372,2,0.0,25,2,7.0,6.0,613.0,408.0,1.0
63,1,1.0,4.0,1.517,0.418,2,1.0,26,2,7.0,7.0,126.0,126.0,1.0
63,1,1.0,4.0,1.079,0.689,2,1.0,27,2,9.0,10.0,653.0,6216.0,2.0
63,1,2.0,3.0,2.11,0.924,2,0.0,28,2,9.0,9.0,707.0,889.0,1.0
63,2,2.0,3.0,1.243,1.869,2,1.0,29,2,8.0,8.0,857.0,857.0,0.0
63,2,1.0,4.0,0.962,0.492,2,0.0,30,2,8.0,8.0,896.0,896.0,0.0
63,2,1.0,3.0,2.744,0.766,2,0.0,31,2,8.0,8.0,594.0,594.0,0.0
63,2,2.0,3.0,2.182,1.442,2,1.0,32,2,8.0,8.0,104.0,104.0,0.0
64,2,2.0,1.0,1.762,1.025,2,1.0,18,2,8.0,8.0,594.0,594.0,0.0
64,1,2.0,3.0,1.226,2.225,2,0.0,19,2,8.0,6.0,1026.0,345.0,2.0
64,1,1.0,1.0,2.085,1.132,2,1.0,20,2,9.0,9.0,707.0,889.0,1.0
64,2,2.0,3.0,0.907,1.098,2,1.0,21,2,8.0,8.0,455.0,455.0,0.0
64,1,1.0,3.0,1.332,0.957,2,1.0,22,2,8.0,8.0,248.0,100.0,2.0
64,2,2.0,3.0,0.761,0.87,2,1.0,23,2,8.0,8.0,896.0,896.0,0.0
64,2,2.0,3.0,0.678,1.18,2,1.0,24,2,8.0,8.0,857.0,857.0,0.0
64,1,2.0,3.0,1.02,0.978,2,0.0,25,2,8.0,7.0,1124.0,100.0,2.0
64,2,2.0,1.0,0.725,1.838,2,1.0,26,2,8.0,8.0,3412.0,3412.0,0.0
64,2,2.0,4.0,0.641,1.021,2,1.0,27,2,8.0,8.0,104.0,104.0,0.0
64,1,1.0,4.0,1.029,1.258,2,1.0,28,2,7.0,7.0,126.0,126.0,1.0
64,2,1.0,1.0,1.383,1.051,2,0.0,29,2,8.0,8.0,134.0,134.0,0.0
64,1,1.0,1.0,1.182,0.602,2,1.0,30,2,9.0,10.0,653.0,6216.0,2.0
64,2,2.0,2.0,0.679,1.724,2,1.0,31,2,8.0,8.0,175.0,175.0,0.0
64,1,2.0,4.0,1.613,2.85,2,0.0,32,2,7.0,6.0,613.0,408.0,1.0
65,1,1.0,2.0,1.501,0.677,2,1.0,18,2,8.0,8.0,248.0,100.0,2.0
65,1,1.0,3.0,0.885,2.059,2,1.0,19,2,8.0,6.0,1026.0,345.0,2.0
65,2,2.0,4.0,1.87,4.703,2,1.0,20,2,8.0,8.0,104.0,104.0,0.0
65,2,2.0,1.0,1.273,8.847,2,1.0,21,2,8.0,8.0,134.0,134.0,0.0
65,2,2.0,3.0,2.348,2.23,2,1.0,22,2,8.0,8.0,896.0,896.0,0.0
65,1,1.0,2.0,2.017,6.356,2,1.0,23,2,9.0,10.0,653.0,6216.0,2.0
65,2,1.0,2.0,1.952,1.784,2,0.0,24,2,8.0,8.0,455.0,455.0,0.0
65,2,1.0,2.0,1.389,0.998,2,0.0,25,2,8.0,8.0,3412.0,3412.0,0.0
65,1,1.0,4.0,1.269,1.469,2,1.0,26,2,7.0,6.0,613.0,408.0,1.0
65,1,2.0,2.0,1.708,1.868,2,0.0,27,2,9.0,9.0,707.0,889.0,1.0
65,2,1.0,2.0,1.234,2.256,2,0.0,28,2,8.0,8.0,857.0,857.0,0.0
65,1,1.0,4.0,1.278,1.161,2,1.0,29,2,7.0,7.0,126.0,126.0,1.0
65,1,1.0,4.0,1.166,0.701,2,1.0,30,2,8.0,7.0,1124.0,100.0,2.0
65,2,2.0,2.0,1.391,1.83,2,1.0,31,2,8.0,8.0,175.0,175.0,0.0
65,2,1.0,3.0,1.347,1.282,2,0.0,32,2,8.0,8.0,594.0,594.0,0.0
66,2,2.0,4.0,0.611,1.13,2,1.0,18,2,8.0,8.0,594.0,594.0,0.0
66,1,1.0,4.0,0.582,0.908,2,1.0,19,2,7.0,7.0,126.0,126.0,1.0
66,1,1.0,3.0,0.609,1.096,2,1.0,20,2,8.0,6.0,1026.0,345.0,2.0
66,1,2.0,3.0,0.883,1.567,2,0.0,21,2,8.0,8.0,248.0,100.0,2.0
66,2,2.0,2.0,1.001,0.432,2,1.0,22,2,8.0,8.0,857.0,857.0,0.0
66,1,1.0,4.0,1.466,2.079,2,1.0,23,2,8.0,7.0,1124.0,100.0,2.0
66,2,2.0,3.0,0.535,0.817,2,1.0,24,2,8.0,8.0,896.0,896.0,0.0
66,2,2.0,3.0,0.667,1.184,2,1.0,25,2,8.0,8.0,3412.0,3412.0,0.0
66,2,1.0,2.0,0.687,1.379,2,0.0,26,2,8.0,8.0,175.0,175.0,0.0
66,1,1.0,4.0,0.652,1.473,2,1.0,27,2,7.0,6.0,613.0,408.0,1.0
66,2,2.0,3.0,0.997,0.796,2,1.0,28,2,8.0,8.0,104.0,104.0,0.0
66,2,2.0,2.0,0.654,1.444,2,1.0,29,2,8.0,8.0,134.0,134.0,0.0
66,1,1.0,3.0,0.827,1.737,2,1.0,30,2,9.0,9.0,707.0,889.0,1.0
66,2,2.0,2.0,1.781,1.149,2,1.0,31,2,8.0,8.0,455.0,455.0,0.0
66,1,1.0,3.0,0.719,1.154,2,1.0,32,2,9.0,10.0,653.0,6216.0,2.0
67,2,2.0,3.0,0.707,2.471,3,1.0,18,2,8.0,8.0,2183.0,2183.0,0.0
67,1,1.0,3.0,1.043,2.121,3,1.0,19,2,8.0,6.0,175.0,160.0,2.0
67,1,1.0,4.0,0.78,1.564,3,1.0,20,2,8.0,7.0,962.0,408.0,2.0
67,1,2.0,NAN,0.15,NAN,3,0.0,21,2,9.0,9.0,2212.0,100.0,2.0
67,2,1.0,2.0,0.485,1.89,3,0.0,22,2,8.0,8.0,328.0,328.0,0.0
67,2,2.0,3.0,0.795,1.779,3,1.0,23,2,8.0,8.0,1026.0,1026.0,0.0
67,1,1.0,4.0,1.133,1.564,3,1.0,24,2,8.0,6.0,896.0,100.0,2.0
67,1,1.0,2.0,0.847,2.034,3,1.0,25,2,8.0,7.0,976.0,283.0,2.0
67,2,2.0,4.0,1.067,0.896,3,1.0,26,2,7.0,7.0,212.0,212.0,0.0
67,1,1.0,2.0,0.86,1.747,3,1.0,27,2,9.0,9.0,120.0,1042.0,1.0
67,2,2.0,2.0,0.933,1.756,3,1.0,28,2,9.0,9.0,653.0,653.0,0.0
67,1,1.0,4.0,0.93,1.57,3,1.0,29,2,8.0,6.0,455.0,457.0,2.0
67,2,2.0,3.0,0.775,2.175,3,1.0,30,2,7.0,7.0,248.0,248.0,0.0
67,2,2.0,3.0,0.877,2.281,3,1.0,31,2,7.0,7.0,920.0,920.0,0.0
67,2,2.0,3.0,0.957,1.964,3,1.0,32,2,6.0,6.0,422.0,422.0,0.0
68,1,1.0,3.0,0.84,1.293,3,1.0,18,2,8.0,7.0,962.0,408.0,2.0
68,2,2.0,2.0,0.884,1.705,3,1.0,19,2,6.0,6.0,422.0,422.0,0.0
68,2,2.0,3.0,0.854,1.49,3,1.0,20,2,9.0,9.0,653.0,653.0,0.0
68,2,2.0,3.0,0.666,1.045,3,1.0,21,2,8.0,8.0,2183.0,2183.0,0.0
68,1,2.0,2.0,0.961,1.986,3,0.0,22,2,9.0,9.0,120.0,1042.0,1.0
68,1,1.0,3.0,0.753,1.085,3,1.0,23,2,8.0,6.0,175.0,160.0,2.0
68,1,2.0,3.0,0.695,1.108,3,0.0,24,2,9.0,9.0,2212.0,100.0,2.0
68,1,1.0,3.0,0.686,1.117,3,1.0,25,2,8.0,7.0,976.0,283.0,2.0
68,1,1.0,3.0,2.082,1.253,3,1.0,26,2,8.0,6.0,896.0,100.0,2.0
68,2,2.0,3.0,0.724,1.089,3,1.0,27,2,7.0,7.0,920.0,920.0,0.0
68,2,1.0,2.0,0.646,1.274,3,0.0,28,2,7.0,7.0,212.0,212.0,0.0
68,2,2.0,3.0,0.581,1.006,3,1.0,29,2,7.0,7.0,248.0,248.0,0.0
68,1,1.0,4.0,0.879,1.567,3,1.0,30,2,8.0,6.0,455.0,457.0,2.0
68,2,2.0,2.0,0.511,1.151,3,1.0,31,2,8.0,8.0,328.0,328.0,0.0
68,2,2.0,3.0,0.455,0.925,3,1.0,32,2,8.0,8.0,1026.0,1026.0,0.0
69,2,2.0,4.0,0.641,0.806,3,1.0,18,2,6.0,6.0,422.0,422.0,0.0
69,1,1.0,4.0,0.423,0.908,3,1.0,19,2,8.0,7.0,976.0,283.0,2.0
69,2,2.0,4.0,0.739,1.046,3,1.0,20,2,8.0,8.0,328.0,328.0,0.0
69,2,2.0,3.0,0.899,0.869,3,1.0,21,2,7.0,7.0,212.0,212.0,0.0
69,1,1.0,4.0,0.66,0.994,3,1.0,22,2,8.0,7.0,962.0,408.0,2.0
69,2,2.0,3.0,0.936,1.028,3,1.0,23,2,8.0,8.0,1026.0,1026.0,0.0
69,1,1.0,2.0,1.362,0.867,3,1.0,24,2,9.0,9.0,2212.0,100.0,2.0
69,2,2.0,2.0,0.871,1.092,3,1.0,25,2,7.0,7.0,248.0,248.0,0.0
69,1,1.0,1.0,0.852,1.411,3,1.0,26,2,9.0,9.0,120.0,1042.0,1.0
69,1,1.0,4.0,0.55,1.602,3,1.0,27,2,8.0,6.0,896.0,100.0,2.0
69,1,2.0,3.0,0.777,1.097,3,0.0,28,2,8.0,6.0,455.0,457.0,2.0
69,2,1.0,3.0,0.633,1.457,3,0.0,29,2,9.0,9.0,653.0,653.0,0.0
69,2,2.0,4.0,0.711,0.826,3,1.0,30,2,7.0,7.0,920.0,920.0,0.0
69,2,1.0,3.0,0.623,1.497,3,0.0,31,2,8.0,8.0,2183.0,2183.0,0.0
69,1,1.0,4.0,1.818,1.375,3,1.0,32,2,8.0,6.0,175.0,160.0,2.0
70,2,1.0,NAN,1.382,NAN,3,0.0,18,2,8.0,8.0,328.0,328.0,0.0
70,1,1.0,3.0,1.133,1.493,3,1.0,19,2,8.0,6.0,896.0,100.0,2.0
70,1,1.0,3.0,1.604,1.729,3,1.0,20,2,8.0,6.0,175.0,160.0,2.0
70,1,1.0,2.0,0.904,1.499,3,1.0,21,2,8.0,7.0,962.0,408.0,2.0
70,2,2.0,4.0,0.472,0.014,3,1.0,22,2,7.0,7.0,248.0,248.0,0.0
70,2,1.0,NAN,0.047,NAN,3,0.0,23,2,9.0,9.0,653.0,653.0,0.0
70,1,2.0,2.0,0.704,1.977,3,0.0,24,2,9.0,9.0,120.0,1042.0,1.0
70,1,1.0,4.0,0.945,1.352,3,1.0,25,2,8.0,7.0,976.0,283.0,2.0
70,1,1.0,3.0,0.717,1.608,3,1.0,26,2,8.0,6.0,455.0,457.0,2.0
70,2,2.0,3.0,0.637,1.338,3,1.0,27,2,8.0,8.0,1026.0,1026.0,0.0
70,1,2.0,2.0,0.793,1.655,3,0.0,28,2,9.0,9.0,2212.0,100.0,2.0
70,2,2.0,3.0,0.703,1.527,3,1.0,29,2,7.0,7.0,920.0,920.0,0.0
70,2,2.0,NAN,0.445,NAN,3,1.0,30,2,6.0,6.0,422.0,422.0,0.0
70,2,2.0,3.0,0.276,1.529,3,1.0,31,2,8.0,8.0,2183.0,2183.0,0.0
70,2,2.0,2.0,1.178,1.466,3,1.0,32,2,7.0,7.0,212.0,212.0,0.0
71,1,1.0,4.0,0.734,0.749,3,1.0,18,2,8.0,7.0,976.0,283.0,2.0
71,2,2.0,3.0,1.187,1.188,3,1.0,19,2,6.0,6.0,422.0,422.0,0.0
71,1,1.0,2.0,0.654,2.149,3,1.0,20,2,9.0,9.0,120.0,1042.0,1.0
71,1,2.0,2.0,0.67,1.75,3,0.0,21,2,9.0,9.0,2212.0,100.0,2.0
71,2,2.0,4.0,0.716,1.03,3,1.0,22,2,8.0,8.0,1026.0,1026.0,0.0
71,2,2.0,3.0,0.632,1.826,3,1.0,23,2,8.0,8.0,328.0,328.0,0.0
71,2,2.0,4.0,0.476,0.48,3,1.0,24,2,7.0,7.0,212.0,212.0,0.0
71,2,2.0,4.0,0.532,0.556,3,1.0,25,2,7.0,7.0,248.0,248.0,0.0
71,1,1.0,2.0,0.951,2.226,3,1.0,26,2,8.0,7.0,962.0,408.0,2.0
71,1,1.0,3.0,1.043,1.188,3,1.0,27,2,8.0,6.0,455.0,457.0,2.0
71,1,1.0,3.0,0.863,1.084,3,1.0,28,2,8.0,6.0,175.0,160.0,2.0
71,2,1.0,4.0,0.826,1.678,3,0.0,29,2,7.0,7.0,920.0,920.0,0.0
71,2,1.0,3.0,0.67,2.7,3,0.0,30,2,9.0,9.0,653.0,653.0,0.0
71,2,2.0,4.0,0.496,0.918,3,1.0,31,2,8.0,8.0,2183.0,2183.0,0.0
71,1,1.0,3.0,0.519,0.958,3,1.0,32,2,8.0,6.0,896.0,100.0,2.0
72,2,2.0,2.0,2.005,1.157,3,1.0,18,2,9.0,9.0,653.0,653.0,0.0
72,2,2.0,2.0,0.584,1.559,3,1.0,19,2,6.0,6.0,422.0,422.0,0.0
72,2,2.0,2.0,0.852,1.155,3,1.0,20,2,8.0,8.0,1026.0,1026.0,0.0
72,1,1.0,2.0,2.014,0.915,3,1.0,21,2,9.0,9.0,2212.0,100.0,2.0
72,1,1.0,2.0,1.844,2.656,3,1.0,22,2,8.0,7.0,962.0,408.0,2.0
72,2,2.0,2.0,1.812,1.789,3,1.0,23,2,7.0,7.0,920.0,920.0,0.0
72,1,1.0,2.0,0.584,0.926,3,1.0,24,2,9.0,9.0,120.0,1042.0,1.0
72,2,1.0,2.0,0.903,1.891,3,0.0,25,2,7.0,7.0,212.0,212.0,0.0
72,1,1.0,2.0,0.589,2.565,3,1.0,26,2,8.0,6.0,455.0,457.0,2.0
72,1,1.0,2.0,0.94,1.88,3,1.0,27,2,8.0,6.0,175.0,160.0,2.0
72,2,2.0,2.0,1.317,2.04,3,1.0,28,2,8.0,8.0,328.0,328.0,0.0
72,2,1.0,2.0,1.791,2.051,3,0.0,29,2,8.0,8.0,2183.0,2183.0,0.0
72,1,1.0,3.0,1.493,1.706,3,1.0,30,2,8.0,6.0,896.0,100.0,2.0
72,1,1.0,2.0,1.807,1.867,3,1.0,31,2,8.0,7.0,976.0,283.0,2.0
72,2,2.0,3.0,0.811,1.529,3,1.0,32,2,7.0,7.0,248.0,248.0,0.0
73,1,NAN,2.0,NAN,1.513,3,NAN,18,2,9.0,9.0,2212.0,100.0,2.0
73,2,2.0,2.0,0.705,2.25,3,1.0,19,2,8.0,8.0,1026.0,1026.0,0.0
73,1,1.0,2.0,0.2,2.249,3,1.0,20,2,9.0,9.0,120.0,1042.0,1.0
73,1,1.0,2.0,1.17,1.935,3,1.0,21,2,8.0,6.0,175.0,160.0,2.0
73,2,1.0,NAN,0.262,NAN,3,0.0,22,2,7.0,7.0,920.0,920.0,0.0
73,2,1.0,2.0,1.522,1.87,3,0.0,23,2,8.0,8.0,2183.0,2183.0,0.0
73,2,2.0,2.0,1.52,1.568,3,1.0,24,2,8.0,8.0,328.0,328.0,0.0
73,1,2.0,2.0,2.023,1.682,3,0.0,25,2,8.0,6.0,896.0,100.0,2.0
73,2,2.0,3.0,0.938,1.917,3,1.0,26,2,7.0,7.0,248.0,248.0,0.0
73,2,1.0,2.0,0.085,1.513,3,0.0,27,2,9.0,9.0,653.0,653.0,0.0
73,1,1.0,2.0,0.51,1.816,3,1.0,28,2,8.0,7.0,962.0,408.0,2.0
73,1,2.0,4.0,0.361,1.672,3,0.0,29,2,8.0,6.0,455.0,457.0,2.0
73,2,2.0,3.0,0.749,2.156,3,1.0,30,2,6.0,6.0,422.0,422.0,0.0
73,1,2.0,2.0,1.136,1.584,3,0.0,31,2,8.0,7.0,976.0,283.0,2.0
73,2,2.0,3.0,0.473,2.286,3,1.0,32,2,7.0,7.0,212.0,212.0,0.0
