Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,Condition,Trial_in_block,Response_key,Corr_resp,Scale_key,Age,Gender,Exp.name,Date,Block
2,1,1.0,3.0,0.85,0.835,nofeedback,17,e,e,9.0,21,M,GabornFF_PAS,2018_kwi_13_0932,1
2,1,1.0,3.0,0.601,0.567,nofeedback,18,e,e,9.0,21,M,GabornFF_PAS,2018_kwi_13_0932,1
2,2,1.0,4.0,0.717,0.768,nofeedback,19,e,r,0.0,21,M,GabornFF_PAS,2018_kwi_13_0932,1
2,1,1.0,4.0,0.55,0.351,nofeedback,20,e,e,0.0,21,M,GabornFF_PAS,2018_kwi_13_0932,1
2,2,1.0,2.0,0.825,0.734,nofeedback,21,e,r,8.0,21,M,GabornFF_PAS,2018_kwi_13_0932,1
2,1,1.0,3.0,0.617,0.451,nofeedback,22,e,e,9.0,21,M,GabornFF_PAS,2018_kwi_13_0932,1
2,2,1.0,2.0,0.684,0.584,nofeedback,23,e,r,8.0,21,M,GabornFF_PAS,2018_kwi_13_0932,1
2,1,1.0,2.0,0.869,0.501,nofeedback,24,e,e,8.0,21,M,GabornFF_PAS,2018_kwi_13_0932,1
2,2,1.0,2.0,0.667,0.301,nofeedback,25,e,r,8.0,21,M,GabornFF_PAS,2018_kwi_13_0932,1
2,2,1.0,2.0,0.767,0.4,nofeedback,26,e,r,8.0,21,M,GabornFF_PAS,2018_kwi_13_0932,1
2,1,1.0,2.0,0.634,0.389,nofeedback,27,e,e,8.0,21,M,GabornFF_PAS,2018_kwi_13_0932,1
2,2,1.0,2.0,0.536,0.338,nofeedback,28,e,r,8.0,21,M,GabornFF_PAS,2018_kwi_13_0932,1
2,1,1.0,3.0,0.686,0.617,nofeedback,29,e,e,9.0,21,M,GabornFF_PAS,2018_kwi_13_0932,1
2,2,1.0,1.0,0.935,0.467,nofeedback,30,e,r,7.0,21,M,GabornFF_PAS,2018_kwi_13_0932,1
2,1,1.0,3.0,0.75,0.801,nofeedback,31,e,e,9.0,21,M,GabornFF_PAS,2018_kwi_13_0932,1
2,2,1.0,3.0,0.934,0.85,nofeedback,32,e,r,9.0,21,M,GabornFF_PAS,2018_kwi_13_0932,1
2,1,1.0,3.0,0.819,0.967,nofeedback,33,e,e,9.0,21,M,GabornFF_PAS,2018_kwi_13_0932,1
2,1,1.0,3.0,0.684,0.517,nofeedback,34,e,e,9.0,21,M,GabornFF_PAS,2018_kwi_13_0932,1
2,2,1.0,3.0,0.767,0.585,nofeedback,35,e,r,9.0,21,M,GabornFF_PAS,2018_kwi_13_0932,1
2,2,1.0,1.0,1.151,0.769,nofeedback,36,e,r,7.0,21,M,GabornFF_PAS,2018_kwi_13_0932,1
2,1,1.0,3.0,0.651,0.534,nofeedback,37,e,e,9.0,21,M,GabornFF_PAS,2018_kwi_13_0932,1
2,2,2.0,1.0,1.101,1.001,nofeedback,38,r,r,7.0,21,M,GabornFF_PAS,2018_kwi_13_0932,1
2,1,1.0,3.0,0.684,0.534,nofeedback,39,e,e,9.0,21,M,GabornFF_PAS,2018_kwi_13_0932,1
2,1,1.0,2.0,0.885,0.55,nofeedback,40,e,e,8.0,21,M,GabornFF_PAS,2018_kwi_13_0932,1
2,2,2.0,1.0,1.168,0.75,nofeedback,41,r,r,7.0,21,M,GabornFF_PAS,2018_kwi_13_0932,1
2,1,1.0,3.0,0.634,0.684,nofeedback,42,e,e,9.0,21,M,GabornFF_PAS,2018_kwi_13_0932,1
2,2,1.0,1.0,1.235,0.618,nofeedback,43,e,r,7.0,21,M,GabornFF_PAS,2018_kwi_13_0932,1
2,2,2.0,2.0,1.251,1.419,nofeedback,44,r,r,8.0,21,M,GabornFF_PAS,2018_kwi_13_0932,1
2,1,1.0,3.0,0.834,0.784,nofeedback,45,e,e,9.0,21,M,GabornFF_PAS,2018_kwi_13_0932,1
2,2,2.0,1.0,1.167,1.034,nofeedback,46,r,r,7.0,21,M,GabornFF_PAS,2018_kwi_13_0932,1
2,1,1.0,3.0,0.751,0.584,nofeedback,47,e,e,9.0,21,M,GabornFF_PAS,2018_kwi_13_0932,1
2,2,1.0,1.0,1.337,0.467,nofeedback,48,e,r,7.0,21,M,GabornFF_PAS,2018_kwi_13_0932,1
2,1,1.0,3.0,0.917,0.54,nofeedback,49,e,e,9.0,21,M,GabornFF_PAS,2018_kwi_13_0932,1
2,1,1.0,2.0,0.918,0.917,nofeedback,50,e,e,8.0,21,M,GabornFF_PAS,2018_kwi_13_0932,1
2,2,2.0,2.0,1.101,0.45,nofeedback,51,r,r,8.0,21,M,GabornFF_PAS,2018_kwi_13_0932,1
2,1,1.0,3.0,0.55,0.436,nofeedback,52,e,e,9.0,21,M,GabornFF_PAS,2018_kwi_13_0932,1
2,2,2.0,2.0,0.9,0.62,nofeedback,53,r,r,8.0,21,M,GabornFF_PAS,2018_kwi_13_0932,1
2,1,1.0,1.0,1.401,0.717,nofeedback,54,e,e,7.0,21,M,GabornFF_PAS,2018_kwi_13_0932,1
2,2,2.0,2.0,0.634,0.917,nofeedback,55,r,r,8.0,21,M,GabornFF_PAS,2018_kwi_13_0932,1
2,1,1.0,3.0,0.684,0.484,nofeedback,56,e,e,9.0,21,M,GabornFF_PAS,2018_kwi_13_0932,1
2,2,1.0,1.0,1.084,0.735,nofeedback,57,e,r,7.0,21,M,GabornFF_PAS,2018_kwi_13_0932,1
2,1,1.0,3.0,0.802,0.734,nofeedback,58,e,e,9.0,21,M,GabornFF_PAS,2018_kwi_13_0932,1
2,2,2.0,1.0,1.017,0.95,nofeedback,59,r,r,7.0,21,M,GabornFF_PAS,2018_kwi_13_0932,1
2,1,1.0,3.0,0.7,0.567,nofeedback,60,e,e,9.0,21,M,GabornFF_PAS,2018_kwi_13_0932,1
2,2,2.0,1.0,1.119,0.684,nofeedback,61,r,r,7.0,21,M,GabornFF_PAS,2018_kwi_13_0932,1
2,1,1.0,3.0,0.65,0.85,nofeedback,62,e,e,9.0,21,M,GabornFF_PAS,2018_kwi_13_0932,1
2,2,1.0,2.0,1.184,0.419,nofeedback,63,e,r,8.0,21,M,GabornFF_PAS,2018_kwi_13_0932,1
2,1,1.0,3.0,0.851,0.45,nofeedback,64,e,e,9.0,21,M,GabornFF_PAS,2018_kwi_13_0932,1
2,2,1.0,1.0,1.536,0.467,nofeedback,65,e,r,7.0,21,M,GabornFF_PAS,2018_kwi_13_0932,1
2,1,1.0,1.0,1.067,0.7,nofeedback,66,e,e,7.0,21,M,GabornFF_PAS,2018_kwi_13_0932,1
2,2,2.0,1.0,1.37,0.667,nofeedback,67,r,r,7.0,21,M,GabornFF_PAS,2018_kwi_13_0932,1
2,1,1.0,3.0,0.917,0.55,nofeedback,68,e,e,9.0,21,M,GabornFF_PAS,2018_kwi_13_0932,1
2,2,1.0,1.0,1.586,0.634,nofeedback,69,e,r,7.0,21,M,GabornFF_PAS,2018_kwi_13_0932,1
2,2,2.0,2.0,0.851,0.835,nofeedback,70,r,r,8.0,21,M,GabornFF_PAS,2018_kwi_13_0932,1
2,1,1.0,2.0,1.15,1.067,nofeedback,71,e,e,8.0,21,M,GabornFF_PAS,2018_kwi_13_0932,1
2,2,1.0,2.0,1.134,0.367,nofeedback,72,e,r,8.0,21,M,GabornFF_PAS,2018_kwi_13_0932,1
2,1,1.0,2.0,1.133,0.834,nofeedback,73,e,e,8.0,21,M,GabornFF_PAS,2018_kwi_13_0932,1
2,1,1.0,4.0,1.1,0.517,nofeedback,74,e,e,0.0,21,M,GabornFF_PAS,2018_kwi_13_0932,1
2,2,2.0,1.0,1.217,0.784,nofeedback,75,r,r,7.0,21,M,GabornFF_PAS,2018_kwi_13_0932,1
2,1,2.0,1.0,1.16,0.734,nofeedback,76,r,e,7.0,21,M,GabornFF_PAS,2018_kwi_13_0932,1
2,2,1.0,2.0,1.467,0.484,nofeedback,77,e,r,8.0,21,M,GabornFF_PAS,2018_kwi_13_0932,1
2,1,2.0,2.0,1.267,1.169,nofeedback,78,r,e,8.0,21,M,GabornFF_PAS,2018_kwi_13_0932,1
2,2,2.0,2.0,1.452,0.484,nofeedback,79,r,r,8.0,21,M,GabornFF_PAS,2018_kwi_13_0932,1
2,1,1.0,4.0,0.685,0.617,nofeedback,80,e,e,0.0,21,M,GabornFF_PAS,2018_kwi_13_0932,1
2,2,2.0,1.0,1.151,0.334,nofeedback,81,r,r,7.0,21,M,GabornFF_PAS,2018_kwi_13_0932,1
2,1,1.0,3.0,0.7,0.835,nofeedback,82,e,e,9.0,21,M,GabornFF_PAS,2018_kwi_13_0932,1
2,2,2.0,1.0,1.319,0.751,nofeedback,83,r,r,7.0,21,M,GabornFF_PAS,2018_kwi_13_0932,1
2,1,2.0,2.0,1.387,1.067,nofeedback,84,r,e,8.0,21,M,GabornFF_PAS,2018_kwi_13_0932,1
2,2,2.0,1.0,1.602,2.235,nofeedback,85,r,r,7.0,21,M,GabornFF_PAS,2018_kwi_13_0932,1
2,2,2.0,1.0,1.567,0.517,nofeedback,86,r,r,7.0,21,M,GabornFF_PAS,2018_kwi_13_0932,1
2,1,2.0,1.0,1.524,1.067,nofeedback,87,r,e,7.0,21,M,GabornFF_PAS,2018_kwi_13_0932,1
2,2,2.0,2.0,1.017,0.417,nofeedback,88,r,r,8.0,21,M,GabornFF_PAS,2018_kwi_13_0932,1
2,1,2.0,1.0,1.184,0.902,nofeedback,89,r,e,7.0,21,M,GabornFF_PAS,2018_kwi_13_0932,1
2,2,2.0,2.0,1.15,0.45,nofeedback,90,r,r,8.0,21,M,GabornFF_PAS,2018_kwi_13_0932,1
2,1,2.0,2.0,0.851,0.97,nofeedback,91,r,e,8.0,21,M,GabornFF_PAS,2018_kwi_13_0932,1
2,1,2.0,1.0,0.717,0.418,nofeedback,92,r,e,7.0,21,M,GabornFF_PAS,2018_kwi_13_0932,1
2,2,2.0,1.0,1.035,0.901,nofeedback,93,r,r,7.0,21,M,GabornFF_PAS,2018_kwi_13_0932,1
2,2,2.0,2.0,0.767,0.684,nofeedback,94,r,r,8.0,21,M,GabornFF_PAS,2018_kwi_13_0932,1
2,1,2.0,2.0,1.002,0.65,nofeedback,95,r,e,8.0,21,M,GabornFF_PAS,2018_kwi_13_0932,1
2,2,2.0,2.0,1.45,1.017,nofeedback,96,r,r,8.0,21,M,GabornFF_PAS,2018_kwi_13_0932,1
2,1,2.0,2.0,0.667,0.684,nofeedback,97,r,e,8.0,21,M,GabornFF_PAS,2018_kwi_13_0932,1
2,1,2.0,2.0,0.985,0.702,nofeedback,98,r,e,8.0,21,M,GabornFF_PAS,2018_kwi_13_0932,1
2,2,2.0,2.0,0.935,0.8,nofeedback,99,r,r,8.0,21,M,GabornFF_PAS,2018_kwi_13_0932,1
2,2,2.0,2.0,0.734,0.917,nofeedback,100,r,r,8.0,21,M,GabornFF_PAS,2018_kwi_13_0932,1
2,1,2.0,2.0,0.817,0.367,nofeedback,101,r,e,8.0,21,M,GabornFF_PAS,2018_kwi_13_0932,1
2,2,1.0,1.0,1.418,0.367,nofeedback,102,e,r,7.0,21,M,GabornFF_PAS,2018_kwi_13_0932,1
2,1,1.0,3.0,0.719,1.019,nofeedback,103,e,e,9.0,21,M,GabornFF_PAS,2018_kwi_13_0932,1
2,1,2.0,3.0,0.935,0.351,nofeedback,104,r,e,9.0,21,M,GabornFF_PAS,2018_kwi_13_0932,1
2,2,2.0,3.0,0.884,0.335,nofeedback,105,r,r,9.0,21,M,GabornFF_PAS,2018_kwi_13_0932,1
2,1,2.0,2.0,1.15,0.75,nofeedback,106,r,e,8.0,21,M,GabornFF_PAS,2018_kwi_13_0932,1
2,2,2.0,2.0,1.068,0.502,nofeedback,107,r,r,8.0,21,M,GabornFF_PAS,2018_kwi_13_0932,1
2,1,2.0,2.0,0.934,0.467,nofeedback,108,r,e,8.0,21,M,GabornFF_PAS,2018_kwi_13_0932,1
2,2,2.0,2.0,0.867,0.4,nofeedback,109,r,r,8.0,21,M,GabornFF_PAS,2018_kwi_13_0932,1
2,1,2.0,3.0,0.601,0.3,nofeedback,110,r,e,9.0,21,M,GabornFF_PAS,2018_kwi_13_0932,1
2,2,2.0,3.0,0.8,0.5,nofeedback,111,r,r,9.0,21,M,GabornFF_PAS,2018_kwi_13_0932,1
2,2,2.0,3.0,0.738,0.5,nofeedback,112,r,r,9.0,21,M,GabornFF_PAS,2018_kwi_13_0932,1
2,1,2.0,3.0,0.784,0.434,nofeedback,113,r,e,9.0,21,M,GabornFF_PAS,2018_kwi_13_0932,1
2,2,2.0,3.0,1.0,0.7,nofeedback,114,r,r,9.0,21,M,GabornFF_PAS,2018_kwi_13_0932,1
2,1,2.0,3.0,0.7,0.452,nofeedback,115,r,e,9.0,21,M,GabornFF_PAS,2018_kwi_13_0932,1
2,1,2.0,3.0,0.736,0.518,nofeedback,116,r,e,9.0,21,M,GabornFF_PAS,2018_kwi_13_0932,1
2,2,2.0,3.0,0.651,0.369,nofeedback,117,r,r,9.0,21,M,GabornFF_PAS,2018_kwi_13_0932,1
2,1,2.0,3.0,0.667,0.417,nofeedback,118,r,e,9.0,21,M,GabornFF_PAS,2018_kwi_13_0932,1
2,2,2.0,2.0,0.719,0.517,nofeedback,119,r,r,8.0,21,M,GabornFF_PAS,2018_kwi_13_0932,1
2,2,2.0,2.0,0.668,0.317,nofeedback,120,r,r,8.0,21,M,GabornFF_PAS,2018_kwi_13_0932,1
2,1,2.0,3.0,0.605,0.467,nofeedback,121,r,e,9.0,21,M,GabornFF_PAS,2018_kwi_13_0932,1
2,1,2.0,3.0,0.601,0.3,nofeedback,122,r,e,9.0,21,M,GabornFF_PAS,2018_kwi_13_0932,1
2,2,2.0,3.0,0.634,0.35,nofeedback,123,r,r,9.0,21,M,GabornFF_PAS,2018_kwi_13_0932,1
2,2,2.0,2.0,0.951,0.352,nofeedback,124,r,r,8.0,21,M,GabornFF_PAS,2018_kwi_13_0932,1
2,1,2.0,2.0,0.968,0.535,nofeedback,125,r,e,8.0,21,M,GabornFF_PAS,2018_kwi_13_0932,1
2,2,2.0,2.0,1.0,0.351,nofeedback,126,r,r,8.0,21,M,GabornFF_PAS,2018_kwi_13_0932,1
2,1,2.0,2.0,1.233,0.317,nofeedback,127,r,e,8.0,21,M,GabornFF_PAS,2018_kwi_13_0932,1
2,1,2.0,2.0,0.734,0.368,nofeedback,128,r,e,8.0,21,M,GabornFF_PAS,2018_kwi_13_0932,1
2,2,2.0,3.0,0.75,0.384,nofeedback,129,r,r,9.0,21,M,GabornFF_PAS,2018_kwi_13_0932,1
2,1,2.0,2.0,0.769,0.403,nofeedback,130,r,e,8.0,21,M,GabornFF_PAS,2018_kwi_13_0932,1
2,2,2.0,2.0,0.667,0.334,nofeedback,131,r,r,8.0,21,M,GabornFF_PAS,2018_kwi_13_0932,1
2,1,2.0,2.0,0.734,0.467,nofeedback,132,r,e,8.0,21,M,GabornFF_PAS,2018_kwi_13_0932,1
2,2,2.0,2.0,0.784,0.317,nofeedback,133,r,r,8.0,21,M,GabornFF_PAS,2018_kwi_13_0932,1
2,1,2.0,2.0,0.651,0.3,nofeedback,134,r,e,8.0,21,M,GabornFF_PAS,2018_kwi_13_0932,1
2,2,2.0,2.0,1.067,0.617,nofeedback,135,r,r,8.0,21,M,GabornFF_PAS,2018_kwi_13_0932,1
2,2,2.0,2.0,1.0,0.384,nofeedback,136,r,r,8.0,21,M,GabornFF_PAS,2018_kwi_13_0932,1
2,1,2.0,1.0,1.05,0.601,nofeedback,137,r,e,7.0,21,M,GabornFF_PAS,2018_kwi_13_0932,1
2,2,2.0,2.0,0.901,0.468,nofeedback,138,r,r,8.0,21,M,GabornFF_PAS,2018_kwi_13_0932,1
2,1,1.0,2.0,0.95,0.984,nofeedback,139,e,e,8.0,21,M,GabornFF_PAS,2018_kwi_13_0932,1
2,2,2.0,2.0,1.051,0.935,nofeedback,140,r,r,8.0,21,M,GabornFF_PAS,2018_kwi_13_0932,1
2,1,2.0,1.0,1.618,0.886,nofeedback,141,r,e,7.0,21,M,GabornFF_PAS,2018_kwi_13_0932,1
2,2,2.0,2.0,1.2,1.011,nofeedback,142,r,r,8.0,21,M,GabornFF_PAS,2018_kwi_13_0932,1
2,1,2.0,2.0,1.17,0.684,nofeedback,143,r,e,8.0,21,M,GabornFF_PAS,2018_kwi_13_0932,1
2,1,1.0,2.0,0.984,0.968,nofeedback,144,e,e,8.0,21,M,GabornFF_PAS,2018_kwi_13_0932,1
2,2,2.0,2.0,1.151,0.85,nofeedback,145,r,r,8.0,21,M,GabornFF_PAS,2018_kwi_13_0932,1
2,1,2.0,1.0,1.434,0.401,nofeedback,146,r,e,7.0,21,M,GabornFF_PAS,2018_kwi_13_0932,1
2,2,1.0,1.0,1.551,0.75,nofeedback,147,e,r,7.0,21,M,GabornFF_PAS,2018_kwi_13_0932,1
2,1,2.0,1.0,1.3,1.202,nofeedback,148,r,e,7.0,21,M,GabornFF_PAS,2018_kwi_13_0932,1
2,2,2.0,2.0,1.067,0.35,nofeedback,149,r,r,8.0,21,M,GabornFF_PAS,2018_kwi_13_0932,1
2,1,1.0,3.0,0.684,0.55,nofeedback,150,e,e,9.0,21,M,GabornFF_PAS,2018_kwi_13_0932,1
2,2,2.0,2.0,1.067,0.368,nofeedback,151,r,r,8.0,21,M,GabornFF_PAS,2018_kwi_13_0932,1
2,2,2.0,1.0,1.0,0.35,nofeedback,152,r,r,7.0,21,M,GabornFF_PAS,2018_kwi_13_0932,1
2,1,1.0,3.0,0.65,0.467,nofeedback,153,e,e,9.0,21,M,GabornFF_PAS,2018_kwi_13_0932,1
2,2,2.0,2.0,0.817,0.419,nofeedback,154,r,r,8.0,21,M,GabornFF_PAS,2018_kwi_13_0932,1
2,1,1.0,3.0,0.651,0.484,nofeedback,155,e,e,9.0,21,M,GabornFF_PAS,2018_kwi_13_0932,1
2,1,1.0,2.0,1.036,0.567,nofeedback,156,e,e,8.0,21,M,GabornFF_PAS,2018_kwi_13_0932,1
2,2,1.0,1.0,1.0,0.634,nofeedback,157,e,r,7.0,21,M,GabornFF_PAS,2018_kwi_13_0932,1
2,1,1.0,3.0,1.001,0.417,nofeedback,158,e,e,9.0,21,M,GabornFF_PAS,2018_kwi_13_0932,1
2,2,2.0,2.0,0.847,0.484,nofeedback,159,r,r,8.0,21,M,GabornFF_PAS,2018_kwi_13_0932,1
2,2,2.0,1.0,1.201,0.401,nofeedback,160,r,r,7.0,21,M,GabornFF_PAS,2018_kwi_13_0932,1
2,1,1.0,3.0,0.784,0.367,nofeedback,161,e,e,9.0,21,M,GabornFF_PAS,2018_kwi_13_0932,1
2,1,1.0,2.0,0.934,0.633,nofeedback,162,e,e,8.0,21,M,GabornFF_PAS,2018_kwi_13_0932,1
2,2,1.0,2.0,1.251,0.784,nofeedback,163,e,r,8.0,21,M,GabornFF_PAS,2018_kwi_13_0932,1
2,2,1.0,1.0,1.284,0.334,nofeedback,164,e,r,7.0,21,M,GabornFF_PAS,2018_kwi_13_0932,1
2,1,1.0,2.0,0.751,0.484,nofeedback,165,e,e,8.0,21,M,GabornFF_PAS,2018_kwi_13_0932,1
2,2,2.0,3.0,1.488,0.64,nofeedback,166,r,r,9.0,21,M,GabornFF_PAS,2018_kwi_13_0932,1
2,1,2.0,2.0,1.084,0.501,nofeedback,167,r,e,8.0,21,M,GabornFF_PAS,2018_kwi_13_0932,1
2,2,2.0,2.0,1.235,0.5,nofeedback,168,r,r,8.0,21,M,GabornFF_PAS,2018_kwi_13_0932,1
2,1,1.0,3.0,0.835,0.485,nofeedback,169,e,e,9.0,21,M,GabornFF_PAS,2018_kwi_13_0932,1
2,2,2.0,2.0,1.384,0.717,nofeedback,170,r,r,8.0,21,M,GabornFF_PAS,2018_kwi_13_0932,1
2,1,1.0,3.0,0.8,0.334,nofeedback,171,e,e,9.0,21,M,GabornFF_PAS,2018_kwi_13_0932,1
2,1,1.0,3.0,0.601,0.55,nofeedback,172,e,e,9.0,21,M,GabornFF_PAS,2018_kwi_13_0932,1
2,2,1.0,2.0,1.451,0.683,nofeedback,173,e,r,8.0,21,M,GabornFF_PAS,2018_kwi_13_0932,1
2,2,1.0,2.0,1.047,0.435,nofeedback,174,e,r,8.0,21,M,GabornFF_PAS,2018_kwi_13_0932,1
2,1,1.0,2.0,1.05,0.384,nofeedback,175,e,e,8.0,21,M,GabornFF_PAS,2018_kwi_13_0932,1
2,1,1.0,2.0,0.81,0.719,nofeedback,176,e,e,8.0,21,M,GabornFF_PAS,2018_kwi_13_0932,1
2,2,1.0,2.0,1.234,0.417,nofeedback,177,e,r,8.0,21,M,GabornFF_PAS,2018_kwi_13_0932,1
2,1,1.0,3.0,1.12,0.3,nofeedback,178,e,e,9.0,21,M,GabornFF_PAS,2018_kwi_13_0932,1
2,2,2.0,1.0,1.35,0.717,nofeedback,179,r,r,7.0,21,M,GabornFF_PAS,2018_kwi_13_0932,1
2,1,1.0,1.0,1.618,0.802,nofeedback,180,e,e,7.0,21,M,GabornFF_PAS,2018_kwi_13_0932,1
2,2,1.0,2.0,0.935,0.334,nofeedback,181,e,r,8.0,21,M,GabornFF_PAS,2018_kwi_13_0932,1
2,1,1.0,2.0,1.237,0.534,nofeedback,182,e,e,8.0,21,M,GabornFF_PAS,2018_kwi_13_0932,1
2,2,1.0,2.0,0.85,0.284,nofeedback,183,e,r,8.0,21,M,GabornFF_PAS,2018_kwi_13_0932,1
2,2,2.0,1.0,1.184,0.68,nofeedback,184,r,r,7.0,21,M,GabornFF_PAS,2018_kwi_13_0932,1
2,1,1.0,2.0,1.268,0.317,nofeedback,185,e,e,8.0,21,M,GabornFF_PAS,2018_kwi_13_0932,1
2,1,1.0,3.0,0.7,0.684,nofeedback,186,e,e,9.0,21,M,GabornFF_PAS,2018_kwi_13_0932,1
2,2,1.0,2.0,1.22,0.4,nofeedback,187,e,r,8.0,21,M,GabornFF_PAS,2018_kwi_13_0932,1
2,1,1.0,3.0,0.75,0.434,nofeedback,188,e,e,9.0,21,M,GabornFF_PAS,2018_kwi_13_0932,1
2,2,1.0,2.0,1.333,0.65,nofeedback,189,e,r,8.0,21,M,GabornFF_PAS,2018_kwi_13_0932,1
2,2,1.0,2.0,1.519,0.634,nofeedback,190,e,r,8.0,21,M,GabornFF_PAS,2018_kwi_13_0932,1
2,1,1.0,2.0,0.934,0.601,nofeedback,191,e,e,8.0,21,M,GabornFF_PAS,2018_kwi_13_0932,1
2,2,1.0,2.0,0.719,0.434,nofeedback,192,e,r,8.0,21,M,GabornFF_PAS,2018_kwi_13_0932,1
2,1,1.0,2.0,0.819,0.368,nofeedback,193,e,e,8.0,21,M,GabornFF_PAS,2018_kwi_13_0932,1
2,2,1.0,1.0,1.185,0.352,nofeedback,194,e,r,7.0,21,M,GabornFF_PAS,2018_kwi_13_0932,1
2,1,1.0,2.0,1.219,0.651,nofeedback,195,e,e,8.0,21,M,GabornFF_PAS,2018_kwi_13_0932,1
2,2,1.0,1.0,1.417,0.484,nofeedback,196,e,r,7.0,21,M,GabornFF_PAS,2018_kwi_13_0932,1
2,1,1.0,1.0,1.235,0.351,nofeedback,197,e,e,7.0,21,M,GabornFF_PAS,2018_kwi_13_0932,1
2,2,1.0,1.0,1.337,0.284,nofeedback,198,e,r,7.0,21,M,GabornFF_PAS,2018_kwi_13_0932,1
2,1,1.0,3.0,0.817,0.251,nofeedback,199,e,e,9.0,21,M,GabornFF_PAS,2018_kwi_13_0932,1
3,2,2.0,1.0,0.784,0.384,nofeedback,0,r,r,7.0,25,F,GabornFF_PAS,2018_kwi_13_0932,1
3,1,1.0,2.0,0.55,0.4,nofeedback,1,e,e,8.0,25,F,GabornFF_PAS,2018_kwi_13_0932,1
3,1,1.0,2.0,0.868,0.567,nofeedback,2,e,e,8.0,25,F,GabornFF_PAS,2018_kwi_13_0932,1
3,2,1.0,1.0,1.167,0.85,nofeedback,3,e,r,7.0,25,F,GabornFF_PAS,2018_kwi_13_0932,1
3,1,1.0,2.0,0.784,0.717,nofeedback,4,e,e,8.0,25,F,GabornFF_PAS,2018_kwi_13_0932,1
3,2,1.0,1.0,0.834,0.734,nofeedback,5,e,r,7.0,25,F,GabornFF_PAS,2018_kwi_13_0932,1
3,1,1.0,3.0,0.684,0.667,nofeedback,6,e,e,9.0,25,F,GabornFF_PAS,2018_kwi_13_0932,1
3,2,2.0,4.0,1.05,1.152,nofeedback,7,r,r,0.0,25,F,GabornFF_PAS,2018_kwi_13_0932,1
3,1,2.0,2.0,1.301,0.568,nofeedback,8,r,e,8.0,25,F,GabornFF_PAS,2018_kwi_13_0932,1
3,2,2.0,1.0,0.984,0.35,nofeedback,9,r,r,7.0,25,F,GabornFF_PAS,2018_kwi_13_0932,1
3,2,2.0,1.0,0.767,0.384,nofeedback,10,r,r,7.0,25,F,GabornFF_PAS,2018_kwi_13_0932,1
3,1,1.0,2.0,0.734,0.417,nofeedback,11,e,e,8.0,25,F,GabornFF_PAS,2018_kwi_13_0932,1
3,2,2.0,2.0,0.75,0.417,nofeedback,12,r,r,8.0,25,F,GabornFF_PAS,2018_kwi_13_0932,1
3,1,1.0,1.0,0.881,0.651,nofeedback,13,e,e,7.0,25,F,GabornFF_PAS,2018_kwi_13_0932,1
3,1,1.0,2.0,0.751,0.735,nofeedback,14,e,e,8.0,25,F,GabornFF_PAS,2018_kwi_13_0932,1
3,2,2.0,2.0,0.734,0.451,nofeedback,15,r,r,8.0,25,F,GabornFF_PAS,2018_kwi_13_0932,1
3,2,2.0,1.0,0.768,0.584,nofeedback,16,r,r,7.0,25,F,GabornFF_PAS,2018_kwi_13_0932,1
3,1,1.0,1.0,0.784,1.15,nofeedback,17,e,e,7.0,25,F,GabornFF_PAS,2018_kwi_13_0932,1
3,1,1.0,1.0,0.617,0.484,nofeedback,18,e,e,7.0,25,F,GabornFF_PAS,2018_kwi_13_0932,1
3,2,2.0,3.0,0.751,0.5,nofeedback,19,r,r,9.0,25,F,GabornFF_PAS,2018_kwi_13_0932,1
3,1,1.0,3.0,0.734,0.45,nofeedback,20,e,e,9.0,25,F,GabornFF_PAS,2018_kwi_13_0932,1
3,2,2.0,3.0,0.667,0.5,nofeedback,21,r,r,9.0,25,F,GabornFF_PAS,2018_kwi_13_0932,1
3,1,1.0,3.0,0.651,0.417,nofeedback,22,e,e,9.0,25,F,GabornFF_PAS,2018_kwi_13_0932,1
3,2,2.0,3.0,0.684,0.967,nofeedback,23,r,r,9.0,25,F,GabornFF_PAS,2018_kwi_13_0932,1
3,1,1.0,3.0,0.702,0.334,nofeedback,24,e,e,9.0,25,F,GabornFF_PAS,2018_kwi_13_0932,1
3,2,2.0,3.0,0.586,0.42,nofeedback,25,r,r,9.0,25,F,GabornFF_PAS,2018_kwi_13_0932,1
3,1,2.0,2.0,0.968,0.317,nofeedback,26,r,e,8.0,25,F,GabornFF_PAS,2018_kwi_13_0932,1
3,2,2.0,2.0,0.7,0.451,nofeedback,27,r,r,8.0,25,F,GabornFF_PAS,2018_kwi_13_0932,1
3,2,2.0,2.0,0.7,0.619,nofeedback,28,r,r,8.0,25,F,GabornFF_PAS,2018_kwi_13_0932,1
3,1,1.0,2.0,0.701,0.334,nofeedback,29,e,e,8.0,25,F,GabornFF_PAS,2018_kwi_13_0932,1
3,2,2.0,2.0,0.634,1.0,nofeedback,30,r,r,8.0,25,F,GabornFF_PAS,2018_kwi_13_0932,1
3,1,1.0,3.0,0.784,0.451,nofeedback,31,e,e,9.0,25,F,GabornFF_PAS,2018_kwi_13_0932,1
3,2,2.0,2.0,1.417,0.717,nofeedback,32,r,r,8.0,25,F,GabornFF_PAS,2018_kwi_13_0932,1
3,1,1.0,2.0,0.7,0.3,nofeedback,33,e,e,8.0,25,F,GabornFF_PAS,2018_kwi_13_0932,1
