Subj_idx,Block,Trial,RT_stop,Stimulus,Response,Error,Confidence,RT_confidence,ErrorDirectionJudgment,RT_directionJudgment
27,3,23,7.31428571428571,19,18.0,-1,2,0.53295716503635,1,0.0893998281098902
27,3,24,6.42321995464853,19,16.0,-3,3,0.258358187973499,-1,0.0167011832818389
27,3,25,5.6540589569161,19,16.0,-3,3,0.961633657570928,-1,0.0166854169219732
27,3,26,5.79047619047619,19,15.0,-4,3,0.154073668178171,-1,0.016663481015712
27,3,27,6.01541950113379,19,15.0,-4,3,1.54875727882609,-1,0.0166552201844752
27,3,28,6.04879818594104,19,16.0,-3,2,1.00579349976033,1,0.498257871251553
27,3,29,6.61768707482993,19,16.0,-3,2,0.250766727607697,-1,0.439244261011481
27,3,30,7.21560090702948,19,17.0,-2,2,0.30882503092289,-1,0.34408783307299
27,3,31,7.16625850340136,19,17.0,-2,3,0.10095408372581,1,0.640682744327933
27,3,32,5.57714285714286,19,15.0,-4,3,0.336792887654155,-1,0.0167119200341403
27,3,33,4.15927437641723,19,10.0,-9,3,0.40052963513881,1,0.966627545189112
27,3,34,4.74848072562358,19,13.0,-6,2,0.215154849924147,-1,0.0159925147891045
27,3,35,4.69333333333333,19,12.0,-7,3,0.863276354968548,1,0.121557158883661
27,3,36,5.36090702947846,19,13.0,-6,3,0.918239778839052,-1,0.0901389750652015
27,3,37,7.67854875283447,19,18.0,-1,3,0.948159306310117,-1,0.0158826978877187
27,3,38,7.2518820861678,19,20.0,1,3,1.31901183910668,-1,0.0169032793492079
27,3,39,5.68018140589569,19,15.0,-4,2,0.712004415690899,-1,0.393219684250653
27,3,40,5.50167800453515,19,15.0,-4,2,0.939646850340068,-1,0.0251348749734461
27,3,41,8.8627664399093,19,22.0,3,2,1.15015604393557,-1,0.0167657700367272
27,3,42,6.56253968253968,19,17.0,-2,2,0.564279079902917,-1,0.0167086292058229
27,3,43,7.48408163265306,19,20.0,1,2,1.0628390358761,-1,0.0166711038909853
27,3,44,7.50875283446712,19,20.0,1,2,1.02246494311839,-1,0.352391727268696
27,3,45,6.96308390022676,19,17.0,-2,3,1.19457150809467,1,0.152421166189015
27,3,46,6.81650793650794,19,18.0,-1,2,0.662601608317345,-1,0.0169983049854636
27,3,47,5.76145124716553,19,14.0,-5,2,0.948502762243152,-1,0.354767702985555
27,3,48,7.35056689342404,19,17.0,-2,3,0.610407400876284,-1,0.514414158184081
27,3,49,5.65986394557823,19,16.0,-3,3,0.690102830994874,-1,0.49969806522131
27,3,50,7.44199546485261,19,18.0,-1,3,0.299669103231281,-1,0.0167361390776932
27,3,51,6.16489795918367,19,16.0,-3,3,0.863435317762196,-1,0.0676882690750062
27,3,52,4.80362811791383,19,13.0,-6,3,0.729070124216378,-1,0.0170079288072884
27,3,53,2.69931972789116,19,8.0,-11,3,2.10816209483892,1,0.0166450086981058
27,3,54,3.33641723356009,19,8.0,-11,3,0.107472409959882,1,0.466375544201583
27,3,55,7.23736961451247,19,19.0,0,2,0.279259752016515,-1,0.0167462751269341
27,3,56,7.22575963718821,19,18.0,-1,2,0.309930047951639,-1,0.0990082579664886
27,3,57,2.52371882086168,19,7.0,-12,3,0.971019459888339,1,1.24094676226377
27,3,58,6.5015873015873,19,16.0,-3,2,1.40951721090823,-1,0.0162448100745678
27,3,59,7.54503401360544,19,19.0,0,3,0.212752603925765,-1,0.0192239372991025
27,3,60,6.56108843537415,19,17.0,-2,3,0.984261699952185,-1,0.348273255396634
27,3,61,3.24208616780045,19,9.0,-10,3,1.80731103057042,1,0.0163029879331589
27,3,62,6.67573696145125,19,16.0,-3,3,0.300347302109003,-1,0.0167118613608181
27,3,63,6.54947845804989,19,15.0,-4,3,0.786093135830015,-1,0.395089081022888
27,3,64,5.75274376417234,19,15.0,-4,3,1.09727841801941,-1,0.0744909248314798
27,3,65,8.18503401360544,19,21.0,2,3,1.0716120377183,-1,0.0161503311246634
27,3,66,5.37687074829932,19,15.0,-4,2,1.32572838524356,-1,0.0159807610325515
27,3,67,7.00952380952381,19,17.0,-2,2,0.782334766816348,1,0.335523139685392
